data_format,development_key,status,year_completed,street_address,property_id,floors_above,town_planning_application,longitude,latitude
Post May 16,X001267,COMPLETED,2018,40 Adams Street SOUTH YARRA VIC 3141,100190,4,TP-2015-518/A,144.9777478,-37.83606634
Post May 16,X001332,COMPLETED,2018,599-605 Swanston Street CARLTON VIC 3053,108029,20,TP-2016-259,144.9627823,-37.80429627
Post May 16,X001371,COMPLETED,2018,6-12 Atkin Street NORTH MELBOURNE VIC 3051,100592,4,TP-2016-137,144.9486383,-37.80374182
Post May 16,X000336,COMPLETED,2018,222-224 Faraday Street CARLTON VIC 3053,106142,3,TP-2016-188,144.9670417,-37.79838895
Post May 16,X0001805,COMPLETED,2019,122-136 Berkeley Street CARLTON VIC 3053,101059,12,TP-2015-1146/A,144.9589689,-37.80250836
Post May 16,X0001619,COMPLETED,2019,303-309 Royal Parade PARKVILLE VIC 3052,108500,6,TP-2016-1038,144.9583973,-37.78628867
Post May 16,X001325,COMPLETED,2019,839-865 Collins Street DOCKLANDS VIC 3008,667598,22,TPD-2012-19/B,144.9440072,-37.8216363
Post May 16,X000923,COMPLETED,2019,167-169 City Road SOUTHBANK VIC 3006,110367,16,TP-2012-439/A,144.9625029,-37.82439922
Post May 16,X000930,COMPLETED,2019,54-68 Kavanagh Street SOUTHBANK VIC 3006,110420,51,TPM-2014-42,144.9637302,-37.82409516
Post May 16,X001545,COMPLETED,2019,179-191 Flemington Road NORTH MELBOURNE VIC 3051,103841,13,TP-2016-441,144.9486491,-37.79527188
Post May 16,X000275,COMPLETED,2019,15-31 Batman Street WEST MELBOURNE VIC 3003,100848,21,TPM-2014-21,144.9523177,-37.81089699
Post May 16,X0001658,COMPLETED,2019,26-34 Powlett Street EAST MELBOURNE VIC 3002,107690,4,TP-2016-321/A,144.9857462,-37.81550232
Post May 16,X001347,COMPLETED,2019,111-149 Nicholson Street CARLTON VIC 3053,107153,7,TPM-2015-35,144.974439,-37.79730914
Post May 16,X001338,COMPLETED,2019,15-27 Wreckyn Street NORTH MELBOURNE VIC 3051,110257,9,TP-2016-258,144.9535211,-37.80040732
Post May 16,X0002803,COMPLETED,2019,Harbour Town East Car Park 82-94 Waterfront Way DOCKLANDS VIC 3008,593729,7,TP-2015-1175/B,144.9392679,-37.81234217
Post May 16,X001262,COMPLETED,2019,80-82 Lothian Street NORTH MELBOURNE VIC 3051,105794,5,TP-2015-567,144.9450609,-37.80118215
Post May 16,X000072,COMPLETED,2019,464-466 Collins Street MELBOURNE VIC 3000,102120,59,TPM-2013-10,144.9585918,-37.81746293
Post May 16,X000546,COMPLETED,2019,69-73 Flemington Road NORTH MELBOURNE VIC 3051,103817,15,TP-2014-596,144.9537916,-37.79930819
Post May 16,X000618,COMPLETED,2019,83-113 Batman Street WEST MELBOURNE VIC 3003,100852,26,TPM-2012-4/A,144.9499131,-37.81159519
Post May 16,X001199,COMPLETED,2020,187-189 Adderley Street WEST MELBOURNE VIC 3003,100201,4,TP-2015-19,144.9457517,-37.80909844
Post May 16,X0001602,COMPLETED,2020,552-578 Lorimer Street PORT MELBOURNE VIC 3207,650393,6,TPM-2016-26,144.9153361,-37.82272568
Post May 16,X001532,COMPLETED,2020,267-271 Spring Street MELBOURNE VIC 3000,108991,18,TP-2016-430/A,144.9714444,-37.80860845
Post May 16,X0004601,COMPLETED,2020,199-217 Peel Street NORTH MELBOURNE VIC 3051,107517,8,TP-2016-216/B,144.956185,-37.80277758
Post May 16,X0004207,COMPLETED,2020,Federation Square 2-20 Swanston Street MELBOURNE VIC 3000,573333,1,TPM-2000-284/A,144.9698244,-37.81778894
Post May 16,X000088,COMPLETED,2020,76-84 Collins Street MELBOURNE VIC 3000,102161,44,TPM-2008-61,144.9706696,-37.81357256
Post May 16,X0001662,COMPLETED,2020,471-485 Collins Street MELBOURNE VIC 3000,102102,39,TPM-2014-29,144.9585472,-37.8184163
Post May 16,X001200,COMPLETED,2020,Wesley Uniting Church 118-148 Lonsdale Street MELBOURNE VIC 3000,105755,37,TPM-2015-4,144.9681694,-37.80994515
Post May 16,X001054,COMPLETED,2020,614-666 Flinders Street DOCKLANDS VIC 3008,559277,40,TPM-2015-20,144.9534171,-37.82111519
Post May 16,X001292,COMPLETED,2020,93-119 Kavanagh Street SOUTHBANK VIC 3006,110408,56,TPM-2015-18,144.9635897,-37.82570384
Post May 16,X0007417,COMPLETED,2020,167-169 Kensington Road WEST MELBOURNE VIC 3003,105222,4,TP-2017-668/B,144.9184,-37.8001
Post May 16,X001220,COMPLETED,2020,560-566 Lonsdale Street MELBOURNE VIC 3000,105723,68,TPM-2015-15,144.9555806,-37.81374316
Post May 16,X0002812,COMPLETED,2020,Equity Chambers 472-478 Bourke Street MELBOURNE VIC 3000,101180,17,TP-2008-205/C,144.9595997,-37.81486058
Post May 16,X0001639,COMPLETED,2020,18-24 Moray Street SOUTHBANK VIC 3006,110633,39,TP-2015-574/B,144.960196,-37.82675738
Post May 16,X001216,COMPLETED,2020,"143-171 A'Beckett Street, Melbourne, 3000",713467,79,TPM-2015-12,144.9592344,-37.81004116
Post May 16,X0007812,COMPLETED,2020,"259-269 Footscray Road, Docklands, 3008",618855,3,0,144.9413013,-37.81265368
Post May 16,X0001646,COMPLETED,2021,720-750 Collins Street DOCKLANDS VIC 3008,598590,0,TP-2017-133,144.949339,-37.82000244
Post May 16,X000176,COMPLETED,2021,244-276 Spencer Street MELBOURNE VIC 3000,108962,64,TPM-2012-1/A,144.9526397,-37.81446556
Post May 16,X0004004,COMPLETED,2021,22-28 Courtney Street NORTH MELBOURNE VIC 3051,102240,5,TP-2015-1139/A,144.9548516,-37.80215328
Post May 16,X0008408,COMPLETED,2021,177-231 Rosslyn Street WEST MELBOURNE VIC 3003,102956,9,TPM-2014-22/B,144.9486,-37.8102
Post May 16,X0008410,COMPLETED,2021,177-231 Rosslyn Street WEST MELBOURNE VIC 3003,102956,11,TPM-2014-22/B,144.9486,-37.8102
Post May 16,X001511,COMPLETED,2021,405-411 Bourke Street MELBOURNE VIC 3000,101148,44,TPM-2012-28,144.961933,-37.81485801
Post May 16,X001009,COMPLETED,2021,1000 La Trobe Street DOCKLANDS VIC 3008,631647,23,TPD-2013-3,144.9461873,-37.81426645
Post May 16,X0001618,COMPLETED,2021,22-30 Anderson Street SOUTH YARRA VIC 3141,100431,3,TP-2016-1024,144.984203,-37.83362957
Post May 16,X0004607,COMPLETED,2021,481-485 Victoria Street WEST MELBOURNE VIC 3003,109754,5,TP-2018-630,144.9437384,-37.80484476
Post May 16,X0003204,COMPLETED,2021,9-27 Downie Street MELBOURNE VIC 3000,102595,26,TPM-2014-45/A,144.9555214,-37.82024852
Post May 16,X0001800,COMPLETED,2021,97-111 Franklin Street MELBOURNE VIC 3000,104081,60,TPMR-2017-12,144.9613369,-37.80829207
Post May 16,X0001801,COMPLETED,2022,364-378 Little Lonsdale Street MELBOURNE VIC 3000,106036,30,TPM-2012-8/A,144.9584302,-37.81199935
Post May 16,X0007435,COMPLETED,2022,50-56 Batman Street WEST MELBOURNE VIC 3003,100858,17,TP-2016-151/B,144.9512,-37.8105
Post May 16,X0006804,COMPLETED,2022,"644 Victoria Street, North Melbourne, 3051",109768,4,TP-2019-417/A,144.9445819,-37.8043552
Post May 16,X0004805,COMPLETED,2022,"701 Flinders Street, Docklands, 3008",103979,1,TP-2018-722,144.9521677,-37.82232653
Post May 16,X0005212,COMPLETED,2021,"431 Collins Street, Melbourne, 3000",692301,0,TP-2018-906,144.9603423,-37.81784253
Post May 16,X0002004,COMPLETED,2021,"340 Flinders Street, MELBOURNE, 3000",104005,3,TP-2017-498,144.9632936,-37.81838908
Post May 16,X0010625,COMPLETED,2022,558-566 Swanston Street CARLTON VIC 3053,109370,13,TP-2015-1057/B,144.9639,-37.8036
Post May 16,X000830,COMPLETED,2013,Lorimer Place 874-886 Lorimer Street PORT MELBOURNE VIC 3207,600456,3,TP-2011-530,144.9361631,-37.82373118
Post May 16,X0002001,COMPLETED,2022,"18-20 Lincoln Square North, CARLTON, 3053",105655,15,TP-2017-446,144.9630504,-37.80138163
Post May 16,X0010009,COMPLETED,2022,"27-39 Wharf Road, Port Melbourne, 3207",589468,1,TP-2020-810,144.9079721,-37.82771017
Post May 16,X0001623,COMPLETED,2022,6-10 Gardiner Street NORTH MELBOURNE VIC 3051,104124,4,TP-2016-1054,144.9531837,-37.80438538
Post May 16,X0003210,COMPLETED,2022,"93-129 Therry Street, Melbourne, 3000",109492,38,TPMR-2018-2,144.9589999,-37.80771253
Post May 16,X0009802,COMPLETED,2022,"494-512 Bourke Street, Melbourne, 3000",101176,5,TP-2020-666,144.9587713,-37.81495675
Post May 16,X0007603,COMPLETED,2023,17-23 Wills Street MELBOURNE VIC 3000,110168,38,TP-2012-820/B,144.9569804,-37.81095006
Post May 16,X001369,COMPLETED,2023,77-79 Capel Street WEST MELBOURNE VIC 3003,101523,4,TP-2015-1086,144.9547075,-37.80629676
Post May 16,X000699,COMPLETED,2023,The Royal Victorian Eye & Ear Hospital 126-142 Victoria Parade EAST MELBOURNE VIC 3002,109667,0,PA-2009-82,144.9762631,-37.8088703
